Name,Hash,Users,Version,All Hosts,Permissions
Proxy Manager Pro,61b3e6c96d369a1a9f3f7630ec480eac1f54b95051fc208311bcaa4d55cb8995,9,3,True,"['alarms', 'proxy', 'storage', 'tabs', 'webRequest', 'webRequestAuthProvider', 'browsingData']"
CloudCodes For Business For EU,6d798aa11f3aeefd97b3c3db54affceca9da7f513cc263b985acd0c7c072cf5b,9,3,True,"['tabs', 'idle', 'storage', 'clipboardWrite', 'clipboardRead', 'activeTab', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'declarativeNetRequestFeedback', 'cookies', 'enterprise.deviceAttributes', 'identity', 'identity.email', 'alarms', 'browsingData', 'scripting', 'https://*/*', 'http://*/*', 'chrome://new-tab-page/', 'chrome://newtab/', 'notifications']"
YGPT: YouTube GPT,213cebdd9509a5ed2c03b2414e4f9820855bfd653d8e29b1b11344aac5711c25,9,3,False,"['storage', 'webRequest', 'webNavigation']"
PerfectProspect Helper,72d492983c4afc4fabb99cabe02ff1f92f35656ea6a290acd189f30fee23e39d,9,3,False,"['storage', 'tabs', 'webRequest', 'activeTab', 'cookies']"
Automatic Entry System,eb4487b7962e814be4bb0bb088c0a5f614946963d1d1a3d822663b7936314ca3,9,3,True,"['webRequest', 'declarativeContent']"
juejin-study,21baf95a2f20b17737542c0ea55ef24e34d622eb6bd91bf3ac38fe8f19404614,9,3,False,"['webRequest', 'storage']"
LeetSox Proxy Manager,f38764219fb0a9063aae8e4c78e69fec9ea852fd333ebbc7a8607e5c8beacc68,9,3,True,"['storage', 'proxy', 'webRequest', 'webRequestAuthProvider', 'nativeMessaging']"
Mavenlink+,979ac80d4fc91f54217b5333b8784effdbea6072971898bd9f2f4630d0946642,9,3,False,"['tabs', 'scripting', 'webRequest']"
免费TEMU™自动抢发货台助手,6fa119c6cec9b6022bdc22ecab2fa316c43925dfe05f92f9b3f4418e1c3e4315,9,3,True,"['webRequest', 'unlimitedStorage', 'storage', 'notifications']"
Omi,196957aafe709433f286be463bddce5ec33e6fa7cc3cb9aeccabb0a9a6260505,9,3,True,"['storage', 'notifications', 'webRequest']"
MilitaryDeals® Shopping button,67879866d0013a41890c5547001a3774bd103b6abcb45cefa9472c6c86e893ac,8,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage']"
Krobit,cd4f2e0ba701ffc56990e3192b64c59f660f07240d09b070fb97e860597a7545,8,3,True,"['storage', 'tabs', 'webRequest', 'notifications']"
Reviews Extractor for Facebook™,dea6990c0e051a9a7b308a65821fae78c771b02119020179e8fd3877060929e8,8,3,True,"['storage', 'webRequest']"
Barra de Navegación Pública,d1f4d88411844e5536fa4c54d19ee6123db6ef0c7e2891e89e262f066fcd6b1c,8,3,True,"['activeTab', 'storage', 'idle', 'tabs', 'history', 'webRequest']"
海鸥 SAAS 商品采集,c905a02e6734b06a2c66861c5f61317b321fce09d2e1409f35b7745383de5c4c,8,3,False,"['storage', 'unlimitedStorage', 'webRequest', 'declarativeNetRequestWithHostAccess']"
促销码提取器,860f004b4954f106dd2605abd0d7d3d40cb274f6bd308338e5c4396f3377f498,8,3,True,"['storage', 'webRequest']"
AdBlock Ninja,e3699cebd6854d30eaea7c1dd1aab61ff36d983caa6db7bf9e41a8c2d7b35964,8,3,True,"['tabs', 'cookies', 'webRequest', 'webNavigation', 'storage', 'contextMenus', 'scripting', 'declarativeNetRequest']"
MT-NFT Rarity & Ranking Sniper,5ada5227ec2dba5b7f1c1497ec14b6b149e13cb65a006c1c136861bec698acc6,8,3,True,['webRequest']
AC Event Bucket,f41fbb3093a5dad75ab770fcdd48f64f4f0dc3864430e96ced553e802cdf06d4,8,3,True,"['tabs', 'storage', 'webRequest']"
"Coupon codes finder automation, Prices drop🎉",619cac65af7ac31b81dfc653ea23d67d174abafff87f8a7e9f19650c0c33d2e0,8,3,True,"['storage', 'scripting', 'activeTab', 'unlimitedStorage', 'webRequest']"
Business Cashback,971ac0ebb06e969c965e97a3afb129acee54b9e0cebf64bf4a3beca0efad4d7f,8,3,True,"['tabs', 'storage', 'webRequest', 'webNavigation', 'unlimitedStorage', 'alarms', 'cookies']"
Guardian Wallet,63d862cafa6476907d509bdb83d5394e7353891b0a927e6edb1fdf8c326104e4,8,3,True,"['storage', 'tabs', 'webRequest']"
Peek_2,3a2f61934a07cc42c360d0d7438a482bf68cdca4e09f7e68923a5f9800efd808,8,3,False,"['tabs', 'webRequest']"
Healthjump Beacon,f5e105958fa8f603647028812abed3d5b4a7c91e05bd5090fd15614363a475be,8,3,False,"['cookies', 'gcm', 'scripting', 'storage', 'tabs', 'webRequest']"
UI Collabo Screen Capture,c0f42ef22cab318a678d39bf185522d6f9cf8bc95e2dbb5b53983b9fb5cf3f49,8,3,True,"['activeTab', 'scripting', 'webRequest', 'webRequestAuthProvider']"
Instup APK Auto Unfollower,7e405cc4039a6521dbd7a1ce4d199f053d921fc595a85ea31c95ab323948967f,8,3,False,"['storage', 'scripting', 'alarms', 'webRequest', 'contextMenus']"
CAPTCHA Proxies,d7c077cde1923e045ec6408911ed259d7b05af3b65723e3348abb641d5cbc1d8,8,3,True,"['notifications', 'alarms', 'proxy', 'storage', 'tabs', 'webRequest', 'webRequestAuthProvider', 'browsingData']"
nurl,0e4b82086ff4014f913da48ec86d94d6188f8c15a934a53549de749cbe7f2951,8,3,True,"['alarms', 'webRequest', 'webNavigation', 'declarativeNetRequest']"
NxBuddy,022659f637b2ea3b064120f9477e16bbdea00339b028712562e669302362a98f,8,3,False,"['storage', 'webRequest']"
WIOCC Hub's NetSuite Extension v2,397d85002670bc8b002b29e7472198a020c04fa3a6cb26aa0fa8ca20938e983a,8,3,False,"['*://3398896.app.netsuite.com/*', 'https://20.90.110.141*', 'https://hub.wiocc.net*', 'webRequest', 'storage']"
PVU Info,8928caa65f0b62212ac0097eadeeb83cc96f02cff896ec1302f816e86d1acec6,7,3,False,"['activeTab', 'scripting', 'webRequest', 'alarms']"
Leetcoder,b4fc920742e6c46ed26338ab42ea71174b258026b502bb4411c574ea04b5fe6d,7,3,False,"['activeTab', 'webRequest', 'webNavigation', 'storage']"
Decathlon Planning Calendar,6ff902878173e600bc717d88ccbd68876222f754a387f51794d40c7460a081cd,7,3,False,"['identity', 'webRequest', 'storage']"
Chat SearchNSave,c5abcdfabb18178394980a60f16672ab105a47dca3fcaa283399cfe5dd5f8354,7,3,True,"['storage', 'unlimitedStorage', 'webRequest', 'activeTab', 'tabs', 'identity', 'scripting', 'cookies']"
Notionpack Capture,989fa228dcef8de8391dc48d8808679bf0e5818e801e7d4d6b9fa6af865660a5,7,3,True,"['storage', 'tabs', 'activeTab', 'scripting', 'clipboardWrite', 'webRequest', 'webNavigation']"
Translate Preprocessing,28e2b3a4bf5252f3a14edcdc7c66deca5160d4ec36fa62185a247d5827aa4c3f,7,3,True,"['scripting', 'webRequest', 'storage']"
Tab Card,39911cb9581a1f882b81e2493526e3346a4e55fac3e5200f34e62ba55437e74c,7,3,True,"['tabs', 'webRequest', 'storage']"
Barra de Navegación,2805fbeb4ea7e8d53768e0007abce0bd1105a8a30b646003b9b33547010126f1,7,3,True,"['activeTab', 'storage', 'idle', 'tabs', 'history', 'webRequest']"
Leads Finder for Bing Maps,8b3d288167988d6412f94a7f88708f77ed6dda5c76aed47cdcb5e0562ed00d61,7,3,False,"['storage', 'identity', 'webRequest']"
JWT Tracker Extension,7f5476ec4ab8ba7b0c99ce8bcdb11e89ea62009c6c222d72b127fe0c1dd0e768,7,3,False,"['storage', 'webRequest']"
Proxyxy Xoay IP,c7cc8a19e02f22569b7249c13a6db8c53fb5639a4c851db03ddc81cbd8dbd505,7,3,True,"['proxy', 'webRequest', 'webRequestAuthProvider']"
FullDomain,3d5b8dce000d39a8e2f1e4bee08780816a7806eee179d80ec4e5d6ae9fe9cbcd,7,3,True,"['storage', 'webRequest']"
Salesqualify,aac50f09bfb19f2c542a030f4f21dad8f2bc858842f65fb8b0869a3e6f77d549,7,3,False,"['storage', 'tabs', 'webRequest', 'activeTab', 'cookies']"
STAGING Convert Experience Tools,00cd0acc41d7319122f679e00cb4c0528ccba0a433ee521d7ae59c593ac072ba,7,3,True,"['cookies', 'webRequest', 'webNavigation', 'storage', 'tabs', 'scripting', 'declarativeNetRequest']"
SustEarn,9a3e011693256bdefd83c6932a3a8ef0e43f12f00cbe27adcefb820c6a644925,7,3,True,"['storage', 'scripting', 'webRequest', 'activeTab', 'declarativeNetRequestFeedback', 'declarativeNetRequest', 'tabs']"
Odino,ced746fa5c88c8c3781aa64055bc829cb0075512e322655a5d84517096768d8f,7,3,True,"['tabs', 'scripting', 'webNavigation', 'alarms', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestFeedback']"
Get Things Done - Macaw,6f164e0ef3722a9c22a99f70d92b2439d2b9bf7a1b6cb5dceb718982198335f0,7,3,True,"['storage', 'unlimitedStorage', 'alarms', 'scripting', 'gcm', 'favicon', 'geolocation', 'nativeMessaging', 'tabGroups', 'tabs', 'identity', 'activeTab', 'webNavigation', 'management', 'webRequest']"
Flower,77dc2a655f8ea639869e6d7bf1b33900484efc9e186db21167302588f630a05a,7,3,False,"['storage', 'webRequest']"
duo-ext,0f34cb37fe0ec64511d12021c6da8f55f5cc9bdfb88afc1d6827611ec89fc04d,7,3,False,"['notifications', 'storage', 'webNavigation', 'webRequest']"
ABR Pristup,cec4f9e111f12a999534041cd0d2ccf71f5da18e9741c2d13470dd4ba74a99e5,7,3,False,"['storage', 'webRequest', 'declarativeNetRequestWithHostAccess']"
Distraction-Less Instagram,d9d49109a4e5d53ba0c54f097c03ccc5326202960fec62db699d5e866aa303e8,7,3,False,"['storage', 'scripting', 'webRequest']"
UniCopyHelper,4355a1156b1339f67703bf7782164df1d93d11245ba21c43c6b53b491dcd2a9d,7,3,True,"['tabs', 'activeTab', 'storage', 'webRequest', 'scripting']"
L’extension Cashback FLOA,b60bfce4e8dee9191a24aa362c1a9ee33269b8877a5d786798af28de11b8c795,7,3,True,"['tabs', 'webRequest', 'storage', 'cookies', 'unlimitedStorage', 'alarms']"
Elhi sPresence Chrome Link,c5ae203411143f3201680dcc130586f8454854f8aa10120ddf4f9b0a61a2245a,7,3,False,"['tabs', 'webRequest']"
Capsule Inventory Solution,1446c1e9e217f2bbf34ef0e1a8cb788c8a451266974a0a7763feadb7f29cd16a,7,3,False,"['webRequest', 'storage', 'scripting']"
1Proompt: ChatGPT Conversations Search,16b06995e9e8fd794c877d8b9835ecfd79ec8b6f1b01e23a7701eae562e14210,7,3,False,"['storage', 'webRequest']"
Spotify Playlist Builder,c70064a69588103942709c156de1284de64acd4acdee905236ad918ff8431f76,7,3,True,['webRequest']
Book Dịch Vụ - Media Social,723b1faeeb55194b7eb890172e1e804f74f19a5ae9371f8fccc567ad79a77b5e,6,3,True,"['storage', 'webRequest', 'cookies']"
Proxidize Proxy Extension,7a005bb0f4cf53ccc74f3ca051e2e0e166f4f3e8255e01b8fc0da250c04dd77f,6,3,True,"['storage', 'proxy', 'webRequest', 'webRequestAuthProvider']"
TimeChimp UI/UX Improvements,a6a5ed06883edccd66cda4ab6fd284cf33f1246f6fd50c2335e4b87ae9b6db86,6,3,False,['webRequest']
OfCreator Tools,b36adeed89a5c8194cac6e59f0d577210b04269bf899e973dce3d6b4fdf70115,6,3,False,"['storage', 'cookies', 'webRequest', 'scripting', 'activeTab']"
Check X (Twitter) Rate Limits,6cffdd868e6cfb61414d97e29d5c82f188416d87e6ab708f019a0d3b6aa32222,6,3,False,"['webRequest', 'cookies', 'storage']"
One-Click Submit,c3c27888e38a647242278c4bb1ce1e582d9b2a4d6082ed549c03a90b3f7ad96b,6,3,True,"['storage', 'webRequest', 'tabs', 'scripting']"
M.Λ.R.S,89fe210c098e80e13e376fef1397eb25fb4216cda88670d96103d1eb9b8dbd08,6,3,True,"['activeTab', 'storage', 'webNavigation', 'webRequest', 'background']"
webp--,7e9d4088a07a9444d63ccb7f6b98a8ce9ce990c5b1881b9810d90dca6df676a9,6,3,True,"['declarativeNetRequest', 'webRequest', 'activeTab', 'scripting']"
iWize,37da9f2c4575fb028962fc800eda133d825c06541daae3030d2e28ea317db47d,6,3,True,"['cookies', 'webRequest', 'storage']"
Web App Call Details,4f76699ab14de43dba6a2e497cf9752068c1bfb656edf61f860a11193ac6f6c8,6,3,True,"['sidePanel', 'webRequest']"
Aspect for Storybook,aa9f8462904b686c4635ea2eaadaba38efefbf79caa8802d5f394d06ee8e4b63,6,3,True,"['activeTab', 'scripting', 'webRequest']"
Process Network,e910551f51b69cedb6f5c286eee3c6b4a9ddd78544f304a93c8dbef9e6605ec0,6,3,True,"['storage', 'unlimitedStorage', 'clipboardWrite', 'http://localhost:8545/', 'https://*.infura.io/', 'https://lattice.gridplus.io/*', 'activeTab', 'webRequest', '*://*.eth/', 'notifications']"
Yelp Reviews Scraper,1db8d363e180d644624927fac66f1002b87d25b5674751827ca8004e65c356ac,6,3,True,"['storage', 'identity', 'webRequest']"
Superlogs,9766bcaeffd4eb68a25be402ad80ddd352cf175def6647119960b0f22398b135,6,3,True,"['webRequest', 'webNavigation', 'tabs']"
Goa,04f6073abafb2b933f8d67101c888f26aa331a970f2f55b35dcc46c1dafde5e4,6,3,True,"['storage', 'webRequest']"
HGregoire Credit Extension,5da8d410bd66e0e3f3d138a804814d8f22eb5df40dd2d6299e3081bd18671588,6,3,True,"['storage', 'http://*/*', 'https://*/*', 'webRequest', 'webRequestBlocking', 'activeTab']"
Kron Http-Proxy Web Extension,4fd9f3c2ad59156b5ab7538358d0813867b35ce24b6501ce9a462626785f7ccc,5,3,True,"['storage', 'management', 'webRequest', 'webRequestAuthProvider', 'webNavigation', 'scripting']"
Testernotes,4986610e57a44e060ed4fbfd93d3de49ea0af45301c0434b4543f63ebe3627f1,5,3,True,"['storage', 'activeTab', 'tabs', 'cookies', 'webRequest']"
Clove Digital: Case Helper,5edfa3e9f2c9559f7b8dd8a87bce82b1b4c07fa5b935b943a8d5c35abcf9d3e1,5,3,False,"['storage', 'cookies', 'scripting', 'tabs', 'webRequest']"
HouseMoney: Win Cash When You Shop Online,bb910be01949c6c7a83bf505c56566b0daff558ca79987105cdc23309982cae8,5,3,True,"['storage', 'tabs', 'webRequest', 'alarms', 'cookies']"
"SignEasyNow: PDF edit, sign tools",a7a819f7f71696629caae05f19b0626813413cbefa49a299798be03e34727151,5,3,True,"['webRequest', 'tabs', 'webNavigation', 'storage']"
Roughly Right Summarizer,4c3f440f91b231d2bdf8a83d06e227af170fbeb2f6fbe515703bb608ff682873,5,3,False,['webRequest']
AllowMe,458c4b673d629abed2e65383186fa071d9e60dbbb1a9a11c17dd77485162806a,5,3,True,"['storage', 'webRequest', 'tabs']"
TOTKGuessr,0b126e2afa573fd909cc0aaf130691d38cc69561e2cf83ecb02b9a77f9f7f7cd,5,3,False,"['scripting', 'webRequest', 'browsingData', 'declarativeNetRequest']"
iFans → OnlyFans Bridge,d7d73de5a3268547aeda42b92c30098fdbd7cdbebe934b2ca0498684c7e46eff,5,3,True,"['webRequest', 'storage', 'background', 'unlimitedStorage', 'declarativeNetRequest', 'power']"
Grace Care,d2e26750a0ea06f829c8c703c8bb76d91e0966e6f336e58c7cdbd028572551b7,5,3,True,"['tabs', 'storage', 'webRequest', 'scripting']"
7x SASE,defcc90dc0f679b00f64c33c0e955e1e16e5760a8d681e267382f6de954193d4,5,3,True,"['scripting', 'storage', 'tabs', 'alarms', 'activeTab', 'proxy', 'webRequest']"
PandaScope,72c2323e1eea387a34039fb2c72062b0019ac5aa3c760148e193ea7fb2f0aafe,5,3,True,"['webRequest', 'storage']"
adana-Doctolib Connector,76c58f51831b854da9dde3ddb7c6032ebcb7b3e27cb6a561824bcc641e9f5e4a,5,3,False,"['storage', 'tabs', 'cookies', 'webRequest']"
Airbnb Reviews Extractor,6db4d9c1d625830a00b46cb0710d3076e999e0cd430ed3c013e8f319dbde87c5,5,3,True,"['storage', 'identity', 'webRequest']"
SWIFT,11037c55ce93269f917c6551cc5edf0f1941cb96d51fa271bf8af81fd2421623,5,3,False,"['tabs', 'webRequest', 'storage', 'identity']"
PVU Farm Extended,6a753d310d34fc36f6bbc2a69bf1677375081d7ada58afd60030ab1dc7047b7a,5,3,False,"['webRequest', 'scripting', 'tabs']"
fhd-打点调试工具,d00e1bb1ce5a1b505f132e7ca70956ef4616976d7b37d5270efff38d10569018,5,3,True,"['tabs', 'webRequest']"
이지셀,e3a00c523c85b6b60e6c34ceae90388230e443e3f2eda47586374a3bf493cb04,5,3,False,"['webRequest', 'alarms', 'scripting', 'tts', 'tabs', 'activeTab', 'storage', 'cookies', 'notifications', 'declarativeNetRequest']"
Teamlock,914e6778d7936fc54de5dcbb5dbc619f7ff170cb065ad1d3020e9cd0da712442,5,3,True,"['storage', 'tabs', 'webRequest']"
Ownpage Tracking Checker,659a10a90b2bc37cdaba3e35d30cbc99ea91e3bc0a0de0fe4f3176574216d005,5,3,True,"['activeTab', 'webRequest']"
GPT Finished,6d3e5aa1fa1b5c61dedebd10de03283e2c0fead97fcd9e386911f5a31d0a111e,5,3,True,"['webRequest', 'notifications', 'tabs']"
Lazada Expenses Calculator,096628a863bae371631f44394b1d3304978ec409277c5719edfefce1f474b115,5,3,False,"['storage', 'scripting', 'webRequest']"
message-exporter,095967c527ba3b1ea8be021652ba0287acbb35d82f3ccb4045ee25a1d14543e9,5,3,False,"['webRequest', 'downloads']"
Auto Order Importir.co.id,dd071a68495c963d11708d4b0ae863a496039e8db73586f433f2e7e0972b3e01,5,3,True,"['scripting', 'webRequest', 'activeTab']"
Better Clean Twitter,a72b040cc060ad670747ccc66aadf5ede615daee2a2debe6ecc3573d4f15f075,5,3,False,"['activeTab', 'storage', 'tabs', 'scripting', 'webRequest']"
Sutra View,7231b8cb908dce543ea44330a75b0b5aa9ace58a4b15e1b3c68be8f00c982049,5,3,True,"['tabs', 'webRequest']"
Wallarm API Security,99d2c64086aa56e3cf5bb9157fe21270e943e99871b2d5356059fff0340b3fcb,5,3,True,"['webRequest', 'webNavigation', 'scripting', 'activeTab', 'storage', 'alarms']"
OKTA to AWS CLI Conversion,21797178b016efc282494b2e960fbda1082a7ad810019ff2114dc018320ac248,5,3,False,['webRequest']
按需代理,8ff20b78577751695ebd57828e578864dab3860d69c48584f357260adbc45aec,5,3,True,"['proxy', 'tabs', 'webRequest', 'webRequestAuthProvider', 'storage', '<all_urls>']"
Track Validate,55da9b6ee12ad3e0f5393daafd94b346b0ee0e70f488bff439e7695437775374,5,3,True,"['webRequest', 'nativeMessaging']"
MDCU SmartLinks,947084ef002550973887789e9902b546a33ec34f0d4c3df7509c18bc50836bce,5,3,True,"['tabs', 'storage', 'webRequest', 'webRequestAuthProvider', 'webNavigation', 'proxy']"
Loupe Tab,1da11fa5497a91ad9a721ae3ff7a0330a003d485ae7e38243368d76245c8fc79,5,3,False,"['storage', 'declarativeNetRequest', 'webRequest', 'scripting']"
SyncLeet,b8d462021aa6fb644c9b92a632eca78f27f82e4e244619776eed8375dc36675a,5,3,False,"['webRequest', 'storage', 'identity']"
会議室予約システム(STG),e909388114957edeb75f56ff751cecb0da6e8acc13e8e58309baf460fd433ad9,5,3,True,"['identity', 'contextMenus', 'storage', 'webRequest']"
Lettura Consumi,dc2948d65aaf8eb93667bd7f1bfb5c863aace91ba0555abcadbbb567c5b0398d,5,3,True,"['cookies', 'tabs', 'scripting', 'webRequest', 'notifications', 'storage']"
ONEAD Tag Assistant,049f6d598f7da371213a16c01b49c45dfe8df48f09f60d6e3aad1148a352c7fd,5,3,True,"['tabs', 'activeTab', 'webRequest', 'storage', 'unlimitedStorage']"
Grab The Word extension (Beta),1dd3357998385e4b787311b200fec35a643b88c18951126205bd8f0b2b7eb0f8,4,3,True,"['storage', 'tabs', 'webRequest']"
Exercise Extension,b985138022b4a5f8f44bcebdcb76c1c8d5142c3374231641a692c3e48a9645c0,4,3,False,"['cookies', 'webRequest']"
BrainSearch,05ab75f1d9278dd03186d77ac3a15b818928b8e85fa40ffb4c6581fdd6a0b4f1,4,3,True,"['contextMenus', 'tabs', 'notifications', 'webRequest', 'cookies', 'storage', 'notifications']"
1001Cupom - Cupom de desconto,b9cc2f000d00d8301700eb5eb9d671a4a55f903a9d2d24d0957518666d586133,4,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage', 'unlimitedStorage']"
Business World DealFinder,9d4b23e9f4fab11bd8aefb9c1cbe743a37314d2e8cde3babe01982988cd9318d,4,3,True,"['tabs', 'storage', 'webRequest', 'scripting']"
Promoland,27f79ccb9e48be06ec739757f89842626d71989ba489e7feb3f0227698f93f86,4,3,True,"['tabs', 'scripting', 'activeTab', 'unlimitedStorage', 'storage', 'identity', 'identity.email', 'geolocation', 'webRequest', 'offscreen']"
Lexatic - Enable your team with Generative AI,3e2037c34e36b145920081e6bcdc54080959b2dabbe48f836424fa13fcb7fd41,4,3,True,"['webRequest', 'tabs', 'activeTab', 'storage']"
B站点赞投币记录辅助器,8c172b35661523185ea6b74267aec97c0125fcc45c7bf5b0ba68452324e9d552,4,3,True,"['storage', 'webRequest']"
M3u8Getter,37a267076e30b2678e029d6a4c08e4f8232d29f4c05c2c72380868782ffc31ef,4,3,True,"['background', 'unlimitedStorage', 'storage', 'tabs', 'webRequest']"
Offers-O-Matic,60a05cd1359351798b3ea3199d79d00e40c74aa8c8c800af24f45376c7463a08,4,3,False,"['webRequest', 'scripting', 'storage']"
Twitter Pixel Helper_1,f26b66c191232a1bf3e77a682cb34eb2c5670d826dd40317a991aaa7c5af67ed,4,3,True,"['storage', 'tabs', 'webRequest']"
Sitka,fc59f5a8f53ac791becb5681d63258cbdea86f474bfa0d837a40c87795d66c2f,4,3,False,"['cookies', 'scripting', 'storage', 'tabs', 'webRequest']"
GitHub AutoSelect for Gradescope,16e5127389fb27169c0bdb92cf50b8ebb64f4eb59b7b8c39a600712bf0dc0517,4,3,False,['webRequest']
PinKeep,175dd3cafe9bb750b5aaf643369a7f30d8705ff06d90722362ebd34957c0d4f0,4,3,True,"['activeTab', 'contextMenus', 'management', 'webRequest', 'webRequestBlocking', 'https://*/', 'scripting', 'storage']"
Social Media Analyzer,f2f9ca583cfffb1ab5d9f4fe57504e88595dfbc1a0d87a32e711ba4c8ebe4de5,4,3,False,"['storage', 'unlimitedStorage', 'activeTab', 'webRequest']"
Bearworks,98fe249ede013a97f5d3773c31c7ebc8d13205838cd57d5eb274b5e6bf4c40c3,4,3,False,"['webRequest', 'storage']"
Signposting Sniffing,9e4a4f35118f9ecf2fb710d914c0ffb69fcb26a05c803a178ff7a5af16198ab0,4,3,True,"['webRequest', 'storage', 'webNavigation', 'scripting']"
IBS CCAI Agent Assist,e96b0b4458e99cd3d5601775e9316fe854e59b0ed54c26a975096854abe535c2,4,3,True,"['desktopCapture', 'scripting', 'webRequest']"
Rally Color Picker,853c55f40145180f029cb36499f3bb2fde6de6a780115dd91112ae11423f7692,4,3,False,"['storage', 'webRequest']"
zjkj-score,c113736553608e68b89e21a738283d644e671c6720d0592c7d1b9e98ab27b314,4,3,True,"['webRequest', 'cookies']"
Studio Extension,5726bb2ee20df56f418701d03fbc6d534bf55d71a933a961103212c24a667743,4,3,True,"['cookies', 'storage', 'tabs', 'webRequest']"
Bitboni Rewards,9e815ec477c8019dfc648205c7a25811fa7d62516f9e0bb240d9b7e883a92157,4,3,True,"['tabs', 'cookies', 'alarms', 'webRequest', 'scripting', 'storage']"
Twitter Rate-Limit Gacha,01bda541a2408f407b6a7108947d1df36b158b90ab14b5968a42f0a854d8afaa,4,3,False,"['storage', 'webRequest']"
Mammoth Browser Extension,d8d4b4ec72c04cb774e66c67763c2031cf8e6ee4c04667aedd94024602aba682,4,3,True,"['storage', 'tabs', 'webRequest', 'scripting', 'downloads', 'management', 'nativeMessaging']"
Rexo FC 24,cce7e896e1bec7ba896a63f52f43094c547f0a90b36acfd46d12d32561589e73,4,3,True,['webRequest']
DexTrade,e97bc56ffcffda63bc8ed9be6f2ea4f910fe347b5c233ef57370479e6927cc61,4,3,True,"['activeTab', 'alarms', 'clipboardWrite', 'notifications', 'scripting', 'storage', 'unlimitedStorage', 'webRequest']"
JRVS ChatGPT,2b7300aa13400d892263e66f239aa850326bd97b5ce2f96e5cab807f384d16d3,4,3,False,"['webRequest', 'storage']"
Auth Snatcher,347ec4d5c7b7837dc4e541ef685bc5ad4086d8c9292372e58d58be9947b618a8,4,3,True,"['storage', 'webRequest', 'webNavigation']"
lingdong auto login in dev,50d6de0b481a2db6fc252b2c686bf962f7c7e6f82fc82699b77b6ea4bf788732,4,3,False,"['webRequest', 'storage', 'cookies', 'storage']"
UXM - Web Performance Monitor (22q4),f28b8fbae84a12c3037454d9fbb921e9d41ffb36df0846965259dd8cc3b56f5e,4,3,True,"['nativeMessaging', 'storage', 'webRequest', 'webNavigation', 'alarms']"
Barracks Sight Extension for Twitch,c96283dfd3d39438aa2af795b9ea8599ec62ac5cb90eb609c25c464209a55d0e,4,3,False,"['activeTab', 'webRequest']"
Aniseed Rewards,dc73092001841094186c17723d1391a1a1aaf3bfa6234fee691c55df450b535b,4,3,True,"['tabs', 'cookies', 'alarms', 'webRequest', 'scripting', 'storage']"
Dastpokht,de0c80d0672a57d09bad08c96814da3e80e9a412d294f79a42f73e40db31a60d,4,3,False,"['webRequest', 'storage', 'cookies', 'tabs']"
slack utility belt,8957a35e04f00c5fe50956d594bc50ffde3908a0a3a5b8d31c6ad4deac19e5c6,4,3,False,"['tabs', 'storage', 'activeTab', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'webRequest']"
Sonart - All-In-One Toolkit for NFT Trading,50b4c5e8b48f858e46f6c4ece7a4981d655a1d40d1cd3ffa4c15d73a6994bdde,4,3,False,"['storage', 'webRequest', 'notifications']"
Degen Wallet,07b7f083c0edfa70350d6ac757d4c51e2c982f1af5b9f415a2f877e7bf37c185,4,3,True,"['activeTab', 'alarms', 'clipboardWrite', 'notifications', 'scripting', 'storage', 'unlimitedStorage', 'webRequest', 'offscreen']"
Extension Against Phishing,669da300f951e15c6d4e50b8d3701434e57fb5c0b498012dc1b58eec47884b70,4,3,True,"['storage', 'unlimitedStorage', 'alarms', 'webRequest', 'notifications']"
KWCommand <> KWActivate,761080873454dded0957d584edb61acd42dbcea53ee3352a4118bd3713ea98d6,4,3,False,"['storage', 'webRequest']"
Echo360 Downloader,2db47d5054afa3a60a553aae17c886396a5c9958e310ef778dade5dc2a33cab4,3,3,False,"['scripting', 'webRequest', 'downloads']"
ScrapeApe,b7a9cc64dcea0723cee12d57eadc8cde3271d3666307734ec3c6fb1af5d6a6bd,3,3,True,"['activeTab', 'storage', 'downloads', 'webRequest']"
Examzone Webcheck,1195fca857d65c9ec0f011a8d516a9c44389e47b773d7a755c03759ce3cb0d49,3,3,True,"['webRequest', 'scripting', 'declarativeNetRequest', 'storage']"
FOE - CDB cost building,c6243f67dbbb591d7f8dadfd322b62ee70276053a788db8bbd889c126c42ab8c,3,3,False,['webRequest']
Ref&Roll,c1b33cbc1228bf64bbd16973e11cdc1f18c3ec582915cf9c1ea199edc484d0d0,3,3,True,"['webRequest', 'storage', 'tabs']"
Pricecut,51284fa177cbde91aa9837b80245a39d4ffa7e8ce914baf3c1c064abff0c8ea9,3,3,True,"['tabs', 'storage', 'webRequest', 'scripting']"
SBwallet,46ae9782b971af273e6fb5ca3792a1ecb86ef0eb774b2fde4e7c393ab666055c,3,3,True,"['activeTab', 'alarms', 'clipboardWrite', 'notifications', 'scripting', 'storage', 'unlimitedStorage', 'webRequest']"
